coordinates,created_at,favorite_count,favorited,geo,id,in_reply_to_screen_name,in_reply_to_status_id,is_quote_status,lang,place,possibly_sensitive,retweet_count,retweeted,source,source_url,text,truncated
,2018-08-24 11:10:13,105541,False,,1032948187416416256,,,False,en,,Unavailable,29710,False,Twitter for iPhone,http://twitter.com/download/iphone,"Ex-NSA contractor to spend 63 months in jail over “classified” information. Gee, this is “small potatoes” compared… https://t.co/bnrYK6WNOT",True
,2018-08-24 10:28:37,103688,False,,1032937718219714560,,,False,en,,Unavailable,29328,False,Twitter for iPhone,http://twitter.com/download/iphone,"....FISA abuse, Christopher Steele &amp; his phony and corrupt Dossier, the Clinton Foundation, illegal surveillance of… https://t.co/R0JD0Wnk62",True
,2018-08-24 10:17:34,110013,False,,1032934937962442754,,,False,en,,Unavailable,32335,False,Twitter for iPhone,http://twitter.com/download/iphone,"“Department of Justice will not be improperly influenced by political considerations.” Jeff, this is GREAT, what ev… https://t.co/REKu4VHilC",True
,2018-08-24 10:04:45,84068,False,,1032931711439589376,,,False,en,,Unavailable,20322,False,Twitter for iPhone,http://twitter.com/download/iphone,Our Economy is setting records on virtually every front - Probably the best our country has ever done. Tremendous v… https://t.co/JnynQrkLgl,True
,2018-08-24 09:57:15,69527,False,,1032929824900370432,,,False,en,,Unavailable,17113,False,Twitter for iPhone,http://twitter.com/download/iphone,Target CEO raves about the Economy. “This is the best consumer environment I’ve seen in my career.” A big statement… https://t.co/nol5CGDOWX,True
,2018-08-24 04:21:37,70904,False,,1032845356801974272,,,True,en,,False,16295,False,Twitter for iPhone,http://twitter.com/download/iphone,"...And according to Polls, would do even better today! https://t.co/NAzQOIFW6o",False
,2018-08-24 04:09:55,0,False,,1032842415126839297,,,False,en,,Unavailable,13376,False,Twitter for iPhone,http://twitter.com/download/iphone,RT @DanScavino: “2020 odds: @realDonaldTrump favored more than every other challenger combined” via @SecretsBedard @dcexaminer https://t.co…,False
,2018-08-23 21:10:31,54902,False,,1032736867391811584,realDonaldTrump,1032736865655377926,False,en,,Unavailable,12801,False,Twitter for iPhone,http://twitter.com/download/iphone,...Cindy has voted for our Agenda in the Senate 100% of the time and has my complete and total Endorsement. We need… https://t.co/94PVS8YUFc,True
,2018-08-23 21:10:30,64393,False,,1032736865655377926,,,False,en,,Unavailable,14565,False,Twitter for iPhone,http://twitter.com/download/iphone,".@cindyhydesmith has helped me put America First! She’s strong on the Wall, is helping me create Jobs, loves our Ve… https://t.co/9ZwJS8pSBC",True
,2018-08-23 19:21:04,63129,False,,1032709326643843072,,,False,en,,False,14077,False,Twitter for iPhone,http://twitter.com/download/iphone,I have authorized an emergency disaster declaration to provide Hawaii the necessary support ahead of #HurricaneLane… https://t.co/7dWpL4fphZ,True
,2018-08-23 18:08:19,51780,False,,1032691017621929985,,,False,en,,False,10882,False,Twitter for iPhone,http://twitter.com/download/iphone,It was my great honor to host the Foreign Investment Risk Review Modernization Act Roundtable today at the… https://t.co/xkypzKTE17,True
,2018-08-23 16:02:32,44642,False,,1032659364249784320,,,False,und,,False,10239,False,Twitter for iPhone,http://twitter.com/download/iphone,https://t.co/6ZG0P6FRs5,False
,2018-08-23 15:39:43,46142,False,,1032653618539888640,,,False,und,,False,10951,False,Twitter for iPhone,http://twitter.com/download/iphone,https://t.co/6v90Th0zl1,False
,2018-08-23 13:44:47,58237,False,,1032624697651941377,,,False,und,,False,13912,False,Twitter for iPhone,http://twitter.com/download/iphone,https://t.co/3PAVDdfJJr,False
,2018-08-23 05:10:08,117763,False,,1032495180530835456,,,False,en,,Unavailable,26355,False,Twitter for iPhone,http://twitter.com/download/iphone,NO COLLUSION - RIGGED WITCH HUNT!,False
,2018-08-23 02:28:45,134003,False,,1032454567152246785,,,False,en,,Unavailable,45170,False,Twitter for iPhone,http://twitter.com/download/iphone,I have asked Secretary of State @SecPompeo to closely study the South Africa land and farm seizures and expropriati… https://t.co/iE6t1j1dak,True
,2018-08-23 00:56:35,153276,False,,1032431371728445441,,,False,en,,Unavailable,37262,False,Twitter for iPhone,http://twitter.com/download/iphone,The only thing that I have done wrong is to win an election that was expected to be won by Crooked Hillary Clinton… https://t.co/XD0Bh2rq9V,True
,2018-08-23 00:51:38,52545,False,,1032430124686344192,,,False,en,,Unavailable,10703,False,Twitter for iPhone,http://twitter.com/download/iphone,I will be interviewed on @foxandfriends by @ainsleyearhardt tomorrow from 6:00 A.M. to 9:00 A.M.  Enjoy!,False
,2018-08-23 00:46:53,0,False,,1032428929980739585,,,False,en,,Unavailable,10800,False,Twitter for iPhone,http://twitter.com/download/iphone,"RT @Scavino45: Today, President Trump welcomed the family of @usairforce Tech. Sgt. John A. Chapman, Medal of Honor recipient, to the Oval…",False
,2018-08-22 23:01:24,54491,False,,1032402386948644864,,,False,und,,False,13261,False,Twitter for iPhone,http://twitter.com/download/iphone,https://t.co/15ibBbf34U,False
,2018-08-22 22:24:57,61510,False,,1032393212126613504,,,False,und,,False,16660,False,Twitter for iPhone,http://twitter.com/download/iphone,https://t.co/wYCNmkkaNR,False
,2018-08-22 20:07:29,105325,False,,1032358618576900096,,,False,en,,Unavailable,23651,False,Twitter for iPhone,http://twitter.com/download/iphone,"Longest bull run in the history of the stock market, congratulations America!",False
,2018-08-22 20:05:05,36188,False,,1032358013175296000,,,False,und,,False,8730,False,Twitter for iPhone,http://twitter.com/download/iphone,https://t.co/mJtO0AFLus,False
,2018-08-22 16:13:34,61801,False,,1032299750362689536,,,False,und,,False,15193,False,Media Studio,https://studio.twitter.com,https://t.co/OGqKufBeHn,False
,2018-08-22 15:05:30,45458,False,,1032282621290704897,,,True,en,,False,11186,False,Twitter for iPhone,http://twitter.com/download/iphone,"Everyone in the path of #HurricaneLane please prepare yourselves, heed the advice of State and local officials, and… https://t.co/fAPukpQIIv",True
,2018-08-22 13:52:33,65568,False,,1032264261463101440,,,False,en,,Unavailable,13838,False,Twitter for iPhone,http://twitter.com/download/iphone,Thank you to Democrat Assemblyman Dov Hikind of New York for your very gracious remarks on @foxandfriends for our d… https://t.co/LdLLPAK1i4,True
,2018-08-22 13:37:34,98655,False,,1032260490439864320,,,False,en,,Unavailable,26375,False,Twitter for iPhone,http://twitter.com/download/iphone,Michael Cohen plead guilty to two counts of campaign finance violations that are not a crime. President Obama had a… https://t.co/tXtXcWQHHN,True
,2018-08-22 13:34:16,63053,False,,1032259660378779648,,,False,en,,Unavailable,13388,False,Twitter for iPhone,http://twitter.com/download/iphone,"A large number of counts, ten, could not even be decided in the Paul Manafort case. Witch Hunt!",False
,2018-08-22 13:21:29,96434,False,,1032256443985084417,,,False,en,,Unavailable,22806,False,Twitter for iPhone,http://twitter.com/download/iphone,"I feel very badly for Paul Manafort and his wonderful family. “Justice” took a 12 year old tax case, among other th… https://t.co/khxrqgKvn9",True
,2018-08-22 12:44:08,150056,False,,1032247043992023040,,,False,en,,Unavailable,36302,False,Twitter for iPhone,http://twitter.com/download/iphone,"If anyone is looking for a good lawyer, I would strongly suggest that you don’t retain the services of Michael Cohen!",False
,2018-08-22 00:45:19,80117,False,,1032066147598958592,,,False,en,,False,16950,False,Twitter for iPhone,http://twitter.com/download/iphone,Thank you West Virginia. I love you! https://t.co/K1OQ98wOh4,False
,2018-08-22 00:38:32,70259,False,,1032064440332705792,,,False,en,,False,17243,False,Twitter for iPhone,http://twitter.com/download/iphone,MAKING AMERICA GREAT AGAIN! https://t.co/gZqP81bclE,False
,2018-08-21 21:32:31,77347,False,,1032017630662729728,,,False,en,,Unavailable,13621,False,Twitter for iPhone,http://twitter.com/download/iphone,"Just landed in West Virginia. Big crowd, looking forward to seeing everyone soon! #MAGA",False
,2018-08-21 15:22:04,45926,False,,1031924404027047936,,,False,en,,False,10494,False,Twitter for iPhone,http://twitter.com/download/iphone,Join me tonight at the Charleston Civic Center in West Virginia at 7:00pmE! Tickets: https://t.co/OX8gGhdmg9,False
,2018-08-21 14:56:31,76912,False,,1031917972099612673,,,False,en,,Unavailable,18262,False,Twitter for iPhone,http://twitter.com/download/iphone,To the incredible people of the Great State of Wyoming: Go VOTE TODAY for Foster Friess - He will be a fantastic Go… https://t.co/8GCuYKYjlb,True
,2018-08-21 14:15:18,79135,False,,1031907600219209728,,,False,en,,Unavailable,19087,False,Twitter for iPhone,http://twitter.com/download/iphone,"Bill DeBlasio, the high taxing Mayor of NYC, just stole my campaign slogan: PROMISES MADE  PROMISES KEPT! That’s no… https://t.co/waf360rhmh",True
,2018-08-21 11:57:19,74504,False,,1031872877514121216,,,False,en,,Unavailable,17212,False,Twitter for iPhone,http://twitter.com/download/iphone,Big Rally tonight in West Virginia. Patrick Morrisey is running a GREAT race for U.S. Senate. I have done so much f… https://t.co/YmMc53i42q,True
,2018-08-21 11:41:46,109606,False,,1031868964161368066,,,False,en,,Unavailable,26252,False,Twitter for iPhone,http://twitter.com/download/iphone,I am sorry to have to reiterate that there are serious and unpleasant consequences to crossing the Border into the… https://t.co/V8ZFNF2G1Y,True
,2018-08-21 11:10:49,71007,False,,1031861173149413376,,,False,en,,Unavailable,16198,False,Twitter for iPhone,http://twitter.com/download/iphone,"Fake News, of which there is soooo much (this time the very tired New Yorker) falsely reported that I was going to… https://t.co/GcJPMwJQ2i",True
,2018-08-21 10:55:03,77412,False,,1031857204767453184,,,False,en,,Unavailable,17806,False,Twitter for iPhone,http://twitter.com/download/iphone,Even James Clapper has admonished John Brennan for having gone totally off the rails. Maybe Clapper is being nice t… https://t.co/KvkTiTdlHn,True
,2018-08-21 10:38:19,101155,False,,1031852996567748613,,,False,en,,Unavailable,28529,False,Twitter for iPhone,http://twitter.com/download/iphone,A Blue Wave means Crime and Open Borders. A Red Wave means Safety and Strength!,False
,2018-08-21 03:53:49,84126,False,,1031751198540550144,,,False,en,,Unavailable,21115,False,Twitter for iPhone,http://twitter.com/download/iphone,"I am hearing so many great things about the Republican Party’s California Gubernatorial Candidate, John Cox. He is… https://t.co/pBrAq9uYTv",True
,2018-08-21 03:40:49,63090,False,,1031747927511916544,,,False,en,,Unavailable,14893,False,Twitter for iPhone,http://twitter.com/download/iphone,Will be going to the Great State of West Virginia on Tuesday Night to campaign &amp; do a Rally Speech for a hard worki… https://t.co/ywJFjZC8WE,True
,2018-08-21 02:06:08,81626,False,,1031724100719403009,,,False,en,,Unavailable,21274,False,Twitter for iPhone,http://twitter.com/download/iphone,Just watched former Intelligence Official Phillip Mudd become totally unglued and weird while debating wonderful… https://t.co/RM8OJOwmRz,True
,2018-08-21 01:46:12,54553,False,,1031719084680007680,,,False,en,,Unavailable,13483,False,Twitter for iPhone,http://twitter.com/download/iphone,.@DianeHarkey is an extraordinary woman of great accomplishment &amp; potential. She is running as a very popular Repub… https://t.co/rfZMNyFuNz,True
,2018-08-20 23:49:27,59141,False,,1031689704067018752,,,False,und,,False,15321,False,Twitter for iPhone,http://twitter.com/download/iphone,https://t.co/PeF12D2IqJ,False
,2018-08-20 17:14:59,103220,False,,1031590431379865600,,,False,en,,Unavailable,28027,False,Twitter for iPhone,http://twitter.com/download/iphone,It is outrageous that Poisonous Synthetic Heroin Fentanyl comes pouring into the U.S. Postal System from China. We… https://t.co/IVbDSbbUYz,True
,2018-08-20 14:46:15,66713,False,,1031553002371522561,,,False,en,,Unavailable,17536,False,Twitter for iPhone,http://twitter.com/download/iphone,“Bruce Ohr is at the center of FALSE ALLEGATIONS which led to a multi-million dollar investigation into what appare… https://t.co/16P69DSqvH,True
,2018-08-20 14:36:23,80145,False,,1031550517552603138,,,False,en,,Unavailable,21077,False,Twitter for iPhone,http://twitter.com/download/iphone,"Will Bruce Ohr, whose family received big money for helping to create the phony, dirty and discredited Dossier, eve… https://t.co/GXKmnD6mvj",True
,2018-08-20 14:23:57,103642,False,,1031547390644420613,,,False,en,,Unavailable,26733,False,Twitter for iPhone,http://twitter.com/download/iphone,"Everybody wants to keep their Security Clearance, it’s worth great prestige and big dollars, even board seats, and… https://t.co/v179ueKjb8",True
,2018-08-20 14:13:19,112811,False,,1031544711717302272,,,False,en,,Unavailable,30407,False,Twitter for iPhone,http://twitter.com/download/iphone,"I hope John Brennan, the worst CIA Director in our country’s history, brings a lawsuit. It will then be very easy t… https://t.co/ToIUS8igTU",True
,2018-08-20 11:48:12,93788,False,,1031508193107763200,,,False,en,,Unavailable,23757,False,Twitter for iPhone,http://twitter.com/download/iphone,"Where’s the Collusion? They made up a phony crime called Collusion, and when there was no Collusion they say there… https://t.co/rhy6JOF4Ch",True
,2018-08-20 11:38:44,82095,False,,1031505811074412544,,,False,en,,Unavailable,21240,False,Twitter for iPhone,http://twitter.com/download/iphone,....looking for trouble. They are enjoying ruining people’s lives and REFUSE to look at the real corruption on the… https://t.co/h1C2rifoDJ,True
,2018-08-20 11:28:45,75011,False,,1031503298967363586,,,False,en,,Unavailable,18440,False,Twitter for iPhone,http://twitter.com/download/iphone,Disgraced and discredited Bob Mueller and his whole group of Angry Democrat Thugs spent over 30 hours with the Whit… https://t.co/PO5FmEeV8V,True
,2018-08-19 12:24:38,95737,False,,1031154974942810114,,,False,en,,Unavailable,24282,False,Twitter for iPhone,http://twitter.com/download/iphone,"Study the late Joseph McCarthy, because we are now in period with Mueller and his gang that make Joseph McCarthy lo… https://t.co/n48q2wwFlC",True
,2018-08-19 12:14:44,87595,False,,1031152483949838336,,,False,en,,Unavailable,22207,False,Twitter for iPhone,http://twitter.com/download/iphone,Some members of the media are very Angry at the Fake Story in the New York Times. They actually called to complain… https://t.co/VhcXSWZn5Z,True
,2018-08-19 12:06:43,98831,False,,1031150465759633408,,,False,en,,Unavailable,26096,False,Twitter for iPhone,http://twitter.com/download/iphone,The Failing New York Times wrote a story that made it seem like the White House Councel had TURNED on the President… https://t.co/YRFZfG3gj2,True
,2018-08-19 11:30:41,115400,False,,1031141396776984576,,,False,en,,Unavailable,29386,False,Twitter for iPhone,http://twitter.com/download/iphone,"No Collusion and No Obstruction, except by Crooked Hillary and the Democrats. All of the resignations and corruptio… https://t.co/gMgat9Em3o",True
,2018-08-19 11:15:12,80040,False,,1031137499995930624,,,False,en,,Unavailable,19603,False,Twitter for iPhone,http://twitter.com/download/iphone,....and have demanded transparency so that this Rigged and Disgusting Witch Hunt can come to a close. So many lives… https://t.co/LCNzrYy2uD,True
,2018-08-19 11:01:47,71026,False,,1031134125602820096,,,False,en,,Unavailable,17462,False,Twitter for iPhone,http://twitter.com/download/iphone,The failing @nytimes wrote a Fake piece today implying that because White House Councel Don McGahn was giving hours… https://t.co/GBoTVbjpOo,True
,2018-08-18 22:12:30,94646,False,,1030940529037651968,,,False,en,,Unavailable,23713,False,Twitter for iPhone,http://twitter.com/download/iphone,"I allowed White House Counsel Don McGahn, and all other requested members of the White House Staff, to fully cooper… https://t.co/BmUhPb8mKI",True
,2018-08-18 21:51:11,156950,False,,1030935164178903044,,,False,en,,Unavailable,39178,False,Twitter for iPhone,http://twitter.com/download/iphone,The United States has ended the ridiculous 230 Million Dollar yearly development payment to Syria. Saudi Arabia and… https://t.co/48yPnmmyxK,True
,2018-08-18 19:39:35,75119,False,,1030902046520696832,,,False,und,,False,18594,False,Twitter for iPhone,http://twitter.com/download/iphone,https://t.co/TfRmZA8RWQ,False
,2018-08-18 13:39:28,107906,False,,1030811421007929345,,,False,en,,Unavailable,22293,False,Twitter for iPhone,http://twitter.com/download/iphone,"The Economy is stronger and better than ever before. Importantly, there remains tremendous potential - it will only get better with time!",False
,2018-08-18 13:34:49,48005,False,,1030810247127027712,,,False,en,,Unavailable,8412,False,Twitter for iPhone,http://twitter.com/download/iphone,Great Job  Rachel Campos-Duffy on @foxandfriends.,False
,2018-08-18 13:12:43,114931,False,,1030804685136035841,,,False,en,,Unavailable,29054,False,Twitter for iPhone,http://twitter.com/download/iphone,Has anyone looked at the mistakes that John Brennan made while serving as CIA Director? He will go down as easily t… https://t.co/i7yAaSzkfL,True
,2018-08-18 13:06:30,65569,False,,1030803123676348416,,,False,und,,False,16311,False,Twitter for iPhone,http://twitter.com/download/iphone,https://t.co/5kIR5EggBp,False
,2018-08-18 11:46:14,86536,False,,1030782921500766209,,,False,en,,Unavailable,20358,False,Twitter for iPhone,http://twitter.com/download/iphone,"All of the fools that are so focused on looking only at Russia should start also looking in another direction, Chin… https://t.co/bjLQzomQgE",True
,2018-08-18 11:40:11,105706,False,,1030781399920455681,,,False,en,,Unavailable,27280,False,Twitter for iPhone,http://twitter.com/download/iphone,"....Too many voices are being destroyed, some good &amp; some bad, and that cannot be allowed to happen. Who is making… https://t.co/gyLsNl5qs5",True
,2018-08-18 11:32:17,124066,False,,1030779412973846529,,,False,en,,Unavailable,33011,False,Twitter for iPhone,http://twitter.com/download/iphone,".....Censorship is a very dangerous thing &amp; absolutely impossible to police. If you are weeding out Fake News, ther… https://t.co/vxAbpBt8yP",True
,2018-08-18 11:23:00,113197,False,,1030777074959757313,,,False,en,,Unavailable,36244,False,Twitter for iPhone,http://twitter.com/download/iphone,Social Media is totally discriminating against Republican/Conservative voices. Speaking loudly and clearly for the… https://t.co/vBBlWKJkqF,True
,2018-08-18 01:47:44,69734,False,,1030632303507243008,,,False,en,,Unavailable,17526,False,Twitter for iPhone,http://twitter.com/download/iphone,"....financial gain is a Federal Gratuity Statute Violation, Bribery Statute Violation, Honest Services Violation...… https://t.co/uTkFtI53cg",True
,2018-08-18 01:46:26,77130,False,,1030631977135812610,,,False,en,,Unavailable,21209,False,Twitter for iPhone,http://twitter.com/download/iphone,"“Bruce Ohr of DOJ is in legal jeopardy, it’s astonishing that he’s still employed. Bruce &amp; Nelly Ohr’s bank account… https://t.co/oYEVFX8JGX",True
,2018-08-17 22:29:15,93143,False,,1030582354308411392,,,False,en,,Unavailable,27617,False,Twitter for iPhone,http://twitter.com/download/iphone,“Fox News has learned that Bruce Ohr wrote Christopher Steele following the firing of James Comey saying that he wa… https://t.co/S5yOcOigLU,True
,2018-08-17 21:25:20,80614,False,,1030566272176672768,,,False,und,,False,21616,False,Twitter for iPhone,http://twitter.com/download/iphone,https://t.co/TmICRUV9uo,False
,2018-08-17 19:25:53,56345,False,,1030536210194882561,realDonaldTrump,1030536206415802369,False,en,,Unavailable,12159,False,Twitter for iPhone,http://twitter.com/download/iphone,...I say Andrew’s was a bigger and more incompetent blunder. He should easily win his race against a Super Liberal… https://t.co/kh10WbMmOk,True
,2018-08-17 19:25:52,75571,False,,1030536206415802369,,,False,en,,Unavailable,18287,False,Twitter for iPhone,http://twitter.com/download/iphone,"Which is worse, Hightax Andrew Cuomo's statement, “WE’RE NOT GOING TO MAKE AMERICA GREAT AGAIN, IT WAS NEVER THAT G… https://t.co/IIsT18rz2N",True
,2018-08-17 14:17:03,87878,False,,1030458489070596096,,,False,en,,Unavailable,21535,False,Twitter for iPhone,http://twitter.com/download/iphone,"When a politician admits that “We’re not going to make America great again,” there doesn’t seem to be much reason t… https://t.co/gXJ8Jw86g8",True
,2018-08-17 14:10:25,89650,False,,1030456820417081344,,,False,en,,Unavailable,20816,False,Twitter for iPhone,http://twitter.com/download/iphone,Wow! Big pushback on Governor Andrew Cuomo of New York for his really dumb statement about America’s lack of greatn… https://t.co/0r4uiNFeDO,True
,2018-08-17 12:38:52,86540,False,,1030433779112923136,,,False,en,,Unavailable,19242,False,Twitter for iPhone,http://twitter.com/download/iphone,The U.S. has more than double the growth rate than it had 18 months ago.,False
,2018-08-17 12:29:24,87882,False,,1030431396341444609,,,False,en,,Unavailable,19223,False,Twitter for iPhone,http://twitter.com/download/iphone,"Just announced, youth unemployment is at a 50 year low!  @foxandfriends",False
,2018-08-17 12:10:05,69963,False,,1030426536871116801,,,False,en,,Unavailable,15236,False,Twitter for iPhone,http://twitter.com/download/iphone,"....attend the big parade already scheduled at Andrews Air Force Base on a different date, &amp; go to the Paris parade… https://t.co/75YwMLArvE",True
,2018-08-17 11:57:56,82296,False,,1030423480725118976,,,False,en,,Unavailable,18179,False,Twitter for iPhone,http://twitter.com/download/iphone,"The local politicians who run Washington, D.C. (poorly) know a windfall when they see it. When asked to give us a p… https://t.co/1AyrZT9CEd",True
,2018-08-17 11:44:01,77291,False,,1030419975692005376,,,False,en,,Unavailable,20289,False,Twitter for iPhone,http://twitter.com/download/iphone,"How does a politician, Cuomo, known for pushing people and businesses out of his state, not to mention having the h… https://t.co/vWjUrZ7TAp",True
,2018-08-17 11:30:55,75138,False,,1030416679069777921,,,False,en,,Unavailable,16456,False,Twitter for iPhone,http://twitter.com/download/iphone,In speaking with some of the world’s top business leaders I asked what it is that would make business (jobs) even b… https://t.co/gD3CqXwud2,True
,2018-08-17 02:04:03,53229,False,,1030274024809656325,,,False,en,,Unavailable,13482,False,Twitter for iPhone,http://twitter.com/download/iphone,".....released in 2017. If his statement is based on intelligence he has seen since leaving office, it constitutes a… https://t.co/KX6Fen5VzB",True
,2018-08-17 01:54:54,70692,False,,1030271721780256768,,,False,en,,Unavailable,18688,False,Twitter for iPhone,http://twitter.com/download/iphone,“Director Brennan’s recent statements purport to know as fact that the Trump campaign colluded with a foreign power… https://t.co/bTdRa3WUC9,True
,2018-08-17 01:49:11,82370,False,,1030270284245467136,,,False,en,,Unavailable,21316,False,Twitter for iPhone,http://twitter.com/download/iphone,“....An incredibly corrupt FBI &amp; DOJ trying to steer the outcome of a Presidential Election. Brennan has gone off t… https://t.co/whxwI2Shaj,True
,2018-08-17 00:56:42,109418,False,,1030257073047658501,,,False,en,,Unavailable,29658,False,Twitter for iPhone,http://twitter.com/download/iphone,"How can “Senator” Richard Blumenthal, who went around for twenty years as a Connecticut politician bragging that he… https://t.co/rIfbUn9pXg",True
,2018-08-17 00:45:22,72151,False,,1030254224330969090,,,False,en,,Unavailable,18744,False,Twitter for iPhone,http://twitter.com/download/iphone,.@TuckerCarlson speaking of John Brennan: “How did somebody so obviously limited intellectually get to be CIA Direc… https://t.co/UfW0r0JnTg,True
,2018-08-16 23:53:55,76185,False,,1030241273784020993,,,False,en,,Unavailable,21331,False,Twitter for iPhone,http://twitter.com/download/iphone,"“Very concerned about Comey’s firing, afraid they will be exposed,” said Bruce Ohr. DOJ’s Emails &amp; Notes show Bruce… https://t.co/s5pLhTApgU",True
,2018-08-16 23:45:01,62259,False,,1030239036093411328,,,False,en,,Unavailable,17577,False,Twitter for iPhone,http://twitter.com/download/iphone,"“While Steele shopped the document to multiple media outlets, he also asked for help with a RUSSIAN Oligarch.”  Cat… https://t.co/2SNfIhgsGr",True
,2018-08-16 23:37:15,78788,False,,1030237078586617856,,,False,en,,Unavailable,20796,False,Twitter for iPhone,http://twitter.com/download/iphone,“The FBI received documents from Bruce Ohr (of the Justice Department &amp; whose wife Nelly worked for Fusion GPS).” D… https://t.co/W5hyysCEtx,True
,2018-08-16 23:30:26,86103,False,,1030235363258851328,,,False,en,,Unavailable,22706,False,Twitter for iPhone,http://twitter.com/download/iphone,Turkey has taken advantage of the United States for many years. They are now holding our wonderful Christian Pastor… https://t.co/fsXxbwME3Z,True
,2018-08-16 18:55:35,85359,False,,1030166194723205122,,,True,en,,False,24936,False,Twitter for iPhone,http://twitter.com/download/iphone,Thank you for the kind words Omarosa! https://t.co/PMmNG6iIsi,False
,2018-08-16 18:43:22,52443,False,,1030163121678245889,,,False,en,,False,10576,False,Twitter for iPhone,http://twitter.com/download/iphone,Great @Cabinet meeting today at the @WhiteHouse! https://t.co/RwOhQF9SEv,False
,2018-08-16 15:36:26,146045,False,,1030116078125568006,,,False,en,,Unavailable,27242,False,Twitter for iPhone,http://twitter.com/download/iphone,"The Queen of Soul, Aretha Franklin, is dead. She was a great woman, with a wonderful gift from God, her voice. She will be missed!",False
,2018-08-16 14:10:17,133994,False,,1030094399362007040,,,False,en,,Unavailable,35902,False,Twitter for iPhone,http://twitter.com/download/iphone,There is nothing that I would want more for our Country than true FREEDOM OF THE PRESS. The fact is that the Press… https://t.co/Q9FJViI0P0,True
,2018-08-16 14:00:00,66021,False,,1030091812495654912,,,False,en,,Unavailable,16475,False,Twitter for iPhone,http://twitter.com/download/iphone,"The Boston Globe, which was sold to the the Failing New York Times for 1.3 BILLION DOLLARS (plus 800 million dollar… https://t.co/lZSInmGPTg",True
,2018-08-16 12:50:44,104115,False,,1030074380397752320,,,False,en,,Unavailable,24848,False,Twitter for iPhone,http://twitter.com/download/iphone,THE FAKE NEWS MEDIA IS THE OPPOSITION PARTY. It is very bad for our Great Country....BUT WE ARE WINNING!,False
,2018-08-16 12:43:33,90998,False,,1030072571948134400,,,False,en,,Unavailable,21618,False,Twitter for iPhone,http://twitter.com/download/iphone,"Our Economy is doing better than ever. Money is pouring into our cherished DOLLAR like rarely before, companies ear… https://t.co/7y3iwMZyKr",True
,2018-08-16 02:40:42,108916,False,,1029920861128720385,,,False,en,,Unavailable,28963,False,Twitter for iPhone,http://twitter.com/download/iphone,“I’d strip the whole bunch of them. They’re all corrupt. They’ve all abused their power. They’ve all betrayed the A… https://t.co/7EzDbrXrcM,True
,2018-08-16 02:31:58,101714,False,,1029918661165936641,,,False,en,,Unavailable,30512,False,Twitter for iPhone,http://twitter.com/download/iphone,"Mark Levin “When they had power they didn’t stop the Russians, the Chinese, the North Koreans, they funded the Iran… https://t.co/yFNbnxvKj5",True
,2018-08-16 02:02:16,126504,False,,1029911186949767168,,,False,en,,Unavailable,34166,False,Twitter for iPhone,http://twitter.com/download/iphone,"“WE’RE NOT GOING TO MAKE AMERICA GREAT AGAIN, IT WAS NEVER THAT GREAT.” Can you believe this is the Governor of the… https://t.co/DZKWvvQ6t6",True
,2018-08-16 01:14:17,92210,False,,1029899109749202944,,,False,en,,Unavailable,23894,False,Twitter for iPhone,http://twitter.com/download/iphone,“Hillary Clinton clearly got a pass by the FBI. We have the unfortunate situation where they then decided they were… https://t.co/s9IIkvBxPs,True
,2018-08-16 01:00:41,93003,False,,1029895689868853248,,,False,en,,Unavailable,24359,False,Twitter for iPhone,http://twitter.com/download/iphone,"“John Brennan is a stain on the Country, we deserve better than this.” Former Secret Service Agent and author of ne… https://t.co/4SFLobNbSz",True
,2018-08-15 19:52:38,0,False,,1029818164840988672,,,False,en,,False,17678,False,Twitter for iPhone,http://twitter.com/download/iphone,"RT @Rasmussen_Poll: Today’s @realDonaldTrump approval ratings among black voters: 36% 

This day last year: 19% 

https://t.co/mazBCWoIMy @…",False
,2018-08-15 18:34:17,86929,False,,1029798446650277888,,,False,en,,False,30800,False,Twitter for iPhone,http://twitter.com/download/iphone,"Chuck Schumer, I agree! https://t.co/KfoLkQU5Hv",False
,2018-08-15 15:04:16,81736,False,,1029745594540150784,,,False,en,,Unavailable,19702,False,Twitter for iPhone,http://twitter.com/download/iphone,"Our Country was built on Tariffs, and Tariffs are now leading us to great new Trade Deals - as opposed to the horri… https://t.co/tnCxly8rCA",True
,2018-08-15 14:57:20,92491,False,,1029743849160232960,,,False,en,,Unavailable,18182,False,Twitter for iPhone,http://twitter.com/download/iphone,"Happy Birthday to the leader of the Democrat Party, Maxine Waters!",False
,2018-08-15 14:15:07,69246,False,,1029733227404189697,,,False,en,,Unavailable,16390,False,Twitter for iPhone,http://twitter.com/download/iphone,“The action (the Strzok firing) was a decisive step in the right direction in correcting the wrongs committed by wh… https://t.co/QsoROaeb5k,True
,2018-08-15 14:08:18,77866,False,,1029731513573822464,,,False,en,,Unavailable,18897,False,Twitter for iPhone,http://twitter.com/download/iphone,The Rigged Russian Witch Hunt goes on and on as the “originators and founders” of this scam continue to be fired an… https://t.co/CO0Evnrqr0,True
,2018-08-15 13:51:12,55658,False,,1029727209316069376,,,False,en,,Unavailable,11637,False,Twitter for iPhone,http://twitter.com/download/iphone,My friend and very early supporter Kris Kobach won the Republican Nomination for Governor of Kansas last night in a… https://t.co/6StiydBiqo,True
